invoice_id,invoice_date,posting_date,store_id,customer_id,product_id,quantity,unit_price,gross_amount,discount_amount,net_amount,created_by,store_name,city,region,customer_name,customer_type,join_date
INV000561,2024-02-16,2024-02-18,S005,C039,P017,9,149000,1341000,161300.0,1179700.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Joko Wibowo,Retail,2023-12-23
INV000562,2024-06-23,2024-06-24,S001,C029,P015,6,299000,1794000,440000.0,1354000.0,u_hanif,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Indra Fauziah,Wholesale,2021-07-06
INV000563,2024-12-02,2024-12-03,S004,C015,P004,4,99000,396000,63700.0,332300.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Eka Pratama,Online,2022-04-12
INV000564,2024-06-30,2024-07-03,S003,C071,P017,6,349000,2094000,161600.0,1932400.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Vina Pratama,Retail,2023-09-04
INV000565,2024-01-24,2024-01-24,S004,C018,P023,7,99000,693000,127600.0,565400.0,u_eka,RetailCo Medan Square,Medan,Sumatera Utara,Kartika Wibowo,Wholesale,2022-03-06
INV000566,2024-11-08,2024-11-08,S002,C016,P013,4,249000,996000,71100.0,924900.0,u_dwi,RetailCo Mall Bandung,Bandung,Jawa Barat,Teguh Wijaya,Retail,2021-07-26
INV000567,2024-06-22,2024-06-22,S004,C006,P021,10,99000,990000,0.0,990000.0,u_hanif,RetailCo Medan Square,Medan,Sumatera Utara,Kurniasih Putra,Online,2023-05-10
INV000568,2024-08-22,2024-08-25,S005,C065,P005,8,99000,792000,23300.0,768700.0,u_andika,RetailCo Denpasar Point,Denpasar,Bali,Putri Kusuma,Wholesale,2023-09-22
INV000569,2024-10-10,2024-10-11,S005,C062,P017,3,349000,1047000,0.0,1047000.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Lestari Utomo,Wholesale,2022-05-27
INV000570,2024-03-06,2024-03-06,S004,C077,P020,6,299000,1794000,135300.0,1658700.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Cahya Permata,Online,2023-12-07
INV000571,2024-08-02,2024-08-04,S002,C036,P013,6,199000,1194000,120900.0,1073100.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Farhan Santoso,Online,2022-06-24
INV000572,2024-03-09,2024-03-09,S004,C078,P023,9,199000,1791000,389300.0,1401700.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Vina Utomo,Retail,2022-10-06
INV000573,2024-12-30,2024-12-31,S005,C028,P007,4,299000,1196000,147000.0,1049000.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Mega Kurniawan,Wholesale,2022-03-26
INV000574,2024-12-17,2024-12-18,S002,C023,P017,9,349000,3141000,265900.0,2875100.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Vina Kurniawan,Wholesale,2021-05-16
INV000575,2024-12-29,2024-12-29,S003,C072,P016,10,299000,2990000,472600.0,2517400.0,u_gita,RetailCo Surabaya Center,Surabaya,Jawa Timur,Iqbal Fauziah,Retail,2021-04-27
INV000576,2024-12-11,2024-12-14,S005,C037,P014,1,299000,299000,0.0,299000.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Iqbal Kusuma,Online,2021-08-06
INV000577,2024-01-13,2024-01-14,S002,C007,P022,1,149000,149000,17400.0,131600.0,u_eka,RetailCo Mall Bandung,Bandung,Jawa Barat,Oki Ramadhani,Online,2022-07-24
INV000578,2024-03-23,2024-03-24,S003,C019,P002,5,149000,745000,114700.0,630300.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Sari Wijaya,Online,2021-12-17
INV000579,2024-07-02,2024-07-03,S001,C079,P022,9,149000,1341000,0.0,1341000.0,u_gita,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Putri Utomo,Wholesale,2021-09-26
INV000580,2024-05-01,2024-05-03,S003,C007,P013,7,249000,1743000,313800.0,1429200.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Oki Ramadhani,Online,2022-07-24
INV000581,2024-10-09,2024-10-09,S001,C033,P007,10,249000,2490000,308000.0,2182000.0,u_dwi,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Rizky Anindya,Retail,2021-08-23
INV000582,2024-11-20,2024-11-23,S003,C076,P018,10,149000,1490000,105700.0,1384300.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Mega Syahputra,Retail,2021-06-17
INV000583,2024-05-30,2024-05-31,S002,C010,P006,3,349000,1047000,151100.0,895900.0,u_bella,RetailCo Mall Bandung,Bandung,Jawa Barat,Wahyu Saputra,Retail,2023-02-18
INV000584,2024-07-12,2024-07-12,S004,C036,P018,5,149000,745000,192900.0,552100.0,u_citra,RetailCo Medan Square,Medan,Sumatera Utara,Farhan Santoso,Online,2022-06-24
INV000585,2024-10-26,2024-10-27,S001,C043,P015,3,99000,297000,33500.0,263500.0,u_citra,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Fajar Pangestu,Retail,2023-12-27
INV000586,2024-06-14,2024-06-16,S001,C079,P022,5,249000,1245000,146100.0,1098900.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Putri Utomo,Wholesale,2021-09-26
INV000587,2024-02-07,2024-02-10,S003,C068,P008,3,299000,897000,60900.0,836100.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Rizky Ramadhani,Wholesale,2023-05-17
INV000588,2024-09-15,2024-09-15,S004,C070,P018,7,99000,693000,28100.0,664900.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Teguh Putra,Retail,2021-05-05
INV000589,2024-04-23,2024-04-23,S003,C043,P012,5,149000,745000,117800.0,627200.0,u_hanif,RetailCo Surabaya Center,Surabaya,Jawa Timur,Fajar Pangestu,Retail,2023-12-27
INV000590,2024-10-14,2024-10-17,S001,C015,P022,6,249000,1494000,59900.0,1434100.0,u_dwi,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Eka Pratama,Online,2022-04-12
INV000591,2024-11-24,2024-11-26,S005,C032,P002,6,249000,1494000,156900.0,1337100.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Agus Syahputra,Wholesale,2023-12-20
INV000592,2024-07-16,2024-07-17,S005,C037,P001,9,199000,1791000,119200.0,1671800.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Iqbal Kusuma,Online,2021-08-06
INV000593,2024-09-06,2024-09-06,S003,C025,P011,9,99000,891000,119000.0,772000.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Nanda Pangestu,Wholesale,2023-07-29
INV000594,2024-03-26,2024-03-28,S005,C001,P021,2,149000,298000,36800.0,261200.0,u_dwi,RetailCo Denpasar Point,Denpasar,Bali,Hadi Santoso,Online,2022-07-18
INV000595,2024-12-16,2024-12-17,S001,C027,P018,7,349000,2443000,421700.0,2021300.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Kurniasih Anindya,Wholesale,2023-05-28
INV000596,2024-12-17,2024-12-17,S001,C059,P023,6,99000,594000,38200.0,555800.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Gita Pratama,Wholesale,2022-11-26
INV000597,2024-02-07,2024-02-07,S002,C033,P018,2,299000,598000,48500.0,549500.0,u_dwi,RetailCo Mall Bandung,Bandung,Jawa Barat,Rizky Anindya,Retail,2021-08-23
INV000598,2024-05-12,2024-05-13,S004,C058,P021,7,249000,1743000,54900.0,1688100.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Cahya Ramadhani,Online,2021-04-21
INV000599,2024-01-09,2024-01-10,S001,C069,P001,10,99000,990000,68200.0,921800.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Kurniasih Pangestu,Retail,2022-01-24
INV000600,2024-12-24,2024-12-24,S003,C065,P004,5,349000,1745000,220600.0,1524400.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Putri Kusuma,Wholesale,2023-09-22
INV000601,2024-11-06,2024-11-06,S003,C057,P013,7,349000,2443000,373800.0,2069200.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Gita Mahendra,Wholesale,2023-05-18
INV000602,2024-08-30,2024-08-30,S005,C029,P005,7,299000,2093000,74200.0,2018800.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Indra Fauziah,Wholesale,2021-07-06
INV000603,2024-11-20,2024-11-20,S003,C048,P001,9,299000,2691000,432900.0,2258100.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Erika Fauziah,Wholesale,2021-09-05
INV000604,2024-03-04,2024-03-04,S001,C074,P020,7,299000,2093000,407900.0,1685100.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Nadia Wijaya,Online,2022-04-27
INV000605,2024-06-05,2024-06-05,S003,C028,P014,9,149000,1341000,172900.0,1168100.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Mega Kurniawan,Wholesale,2022-03-26
INV000606,2024-04-04,2024-04-04,S005,C033,P007,2,149000,298000,68900.0,229100.0,u_andika,RetailCo Denpasar Point,Denpasar,Bali,Rizky Anindya,Retail,2021-08-23
INV000607,2024-10-08,2024-10-09,S005,C010,P010,2,199000,398000,18200.0,379800.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Wahyu Saputra,Retail,2023-02-18
INV000608,2024-04-11,2024-04-14,S005,C063,P011,6,149000,894000,11500.0,882500.0,u_dwi,RetailCo Denpasar Point,Denpasar,Bali,Eka Ramadhani,Online,2021-07-20
INV000609,2024-02-21,2024-02-22,S005,C009,P007,6,249000,1494000,0.0,1494000.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Wahyu Utomo,Retail,2022-03-17
INV000610,2024-06-17,2024-06-19,S003,C075,P005,10,299000,2990000,612100.0,2377900.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Bayu Saputra,Online,2022-05-20
INV000611,2024-06-10,2024-06-11,S002,C001,P011,4,149000,596000,86900.0,509100.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Hadi Santoso,Online,2022-07-18
INV000612,2024-05-21,2024-05-22,S002,C043,P016,8,249000,1992000,191400.0,1800600.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Fajar Pangestu,Retail,2023-12-27
INV000613,2024-06-05,2024-06-06,S005,C014,P006,10,99000,990000,118400.0,871600.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Oktaviani Wibowo,Online,2022-01-29
INV000614,2024-03-12,2024-03-14,S002,C034,P024,2,349000,698000,14800.0,683200.0,u_bella,RetailCo Mall Bandung,Bandung,Jawa Barat,Kurnia Utomo,Online,2022-11-28
INV000615,2024-01-10,2024-01-12,S001,C075,P019,7,299000,2093000,567600.0,1525400.0,u_dwi,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Bayu Saputra,Online,2022-05-20
INV000616,2024-01-19,2024-01-21,S003,C070,P018,8,349000,2792000,304500.0,2487500.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Teguh Putra,Retail,2021-05-05
INV000617,2024-07-06,2024-07-07,S002,C076,P024,5,149000,745000,80200.0,664800.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Mega Syahputra,Retail,2021-06-17
INV000618,2024-09-13,2024-09-15,S001,C051,P012,9,99000,891000,134400.0,756600.0,u_dwi,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Mega Hidayat,Retail,2021-05-26
INV000619,2024-11-10,2024-11-13,S002,C066,P005,8,149000,1192000,159300.0,1032700.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Galih Putra,Wholesale,2021-05-01
INV000620,2024-10-16,2024-10-18,S002,C062,P012,1,149000,149000,17200.0,131800.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Lestari Utomo,Wholesale,2022-05-27
INV000621,2024-04-28,2024-04-28,S003,C048,P008,1,349000,349000,15600.0,333400.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Erika Fauziah,Wholesale,2021-09-05
INV000622,2024-09-22,2024-09-23,S004,C061,P015,1,99000,99000,13200.0,85800.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Kurnia Ramadhani,Retail,2023-05-15
INV000623,2024-02-22,2024-02-25,S005,C036,P024,5,299000,1495000,346500.0,1148500.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Farhan Santoso,Online,2022-06-24
INV000624,2024-07-11,2024-07-14,S004,C047,P019,2,299000,598000,116100.0,481900.0,u_eka,RetailCo Medan Square,Medan,Sumatera Utara,Utami Kurniawan,Online,2023-02-04
INV000625,2024-07-11,2024-07-11,S005,C052,P012,6,249000,1494000,316000.0,1178000.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Dewi Hidayat,Retail,2021-03-06
INV000626,2024-11-05,2024-11-05,S005,C018,P015,3,149000,447000,28700.0,418300.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Kartika Wibowo,Wholesale,2022-03-06
INV000627,2024-09-20,2024-09-23,S003,C028,P005,3,149000,447000,13700.0,433300.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Mega Kurniawan,Wholesale,2022-03-26
INV000628,2024-11-04,2024-11-07,S001,C030,P014,6,349000,2094000,191000.0,1903000.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Dewi Saputra,Retail,2021-11-24
INV000629,2024-09-03,2024-09-06,S004,C062,P007,10,149000,1490000,154800.0,1335200.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Lestari Utomo,Wholesale,2022-05-27
INV000630,2024-01-12,2024-01-12,S001,C017,P019,10,149000,1490000,263100.0,1226900.0,u_citra,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Agus Utomo,Wholesale,2023-01-18
INV000631,2024-11-18,2024-11-20,S001,C074,P005,1,149000,149000,0.0,149000.0,u_eka,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Nadia Wijaya,Online,2022-04-27
INV000632,2024-04-02,2024-04-04,S004,C077,P019,1,349000,349000,72300.0,276700.0,u_eka,RetailCo Medan Square,Medan,Sumatera Utara,Cahya Permata,Online,2023-12-07
INV000633,2024-02-13,2024-02-13,S004,C078,P016,8,149000,1192000,106000.0,1086000.0,u_dwi,RetailCo Medan Square,Medan,Sumatera Utara,Vina Utomo,Retail,2022-10-06
INV000634,2024-07-29,2024-07-31,S002,C075,P025,3,299000,897000,62900.0,834100.0,u_eka,RetailCo Mall Bandung,Bandung,Jawa Barat,Bayu Saputra,Online,2022-05-20
INV000635,2024-03-26,2024-03-29,S003,C059,P020,10,99000,990000,28900.0,961100.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Gita Pratama,Wholesale,2022-11-26
INV000636,2024-07-12,2024-07-13,S002,C014,P001,4,299000,1196000,0.0,1196000.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Oktaviani Wibowo,Online,2022-01-29
INV000637,2024-03-17,2024-03-19,S001,C023,P016,10,299000,2990000,471300.0,2518700.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Vina Kurniawan,Wholesale,2021-05-16
INV000638,2024-09-29,2024-10-01,S001,C012,P016,3,299000,897000,94300.0,802700.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Citra Ramadhani,Online,2021-09-13
INV000639,2024-12-13,2024-12-16,S004,C067,P014,6,99000,594000,5800.0,588200.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Kartika Kurniawan,Retail,2023-03-11
INV000640,2024-04-27,2024-04-28,S004,C045,P019,10,99000,990000,9300.0,980700.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Kurniasih Kusuma,Wholesale,2023-12-17
INV000641,2024-03-09,2024-03-10,S004,C030,P003,5,299000,1495000,114400.0,1380600.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Dewi Saputra,Retail,2021-11-24
INV000642,2024-05-11,2024-05-11,S001,C001,P019,9,99000,891000,193200.0,697800.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Hadi Santoso,Online,2022-07-18
INV000643,2024-07-11,2024-07-14,S002,C041,P014,6,99000,594000,48600.0,545400.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Budi Saputra,Wholesale,2022-09-22
INV000644,2024-08-06,2024-08-09,S005,C033,P009,9,249000,2241000,0.0,2241000.0,u_fajar,RetailCo Denpasar Point,Denpasar,Bali,Rizky Anindya,Retail,2021-08-23
INV000645,2024-11-09,2024-11-10,S004,C027,P014,9,299000,2691000,222800.0,2468200.0,u_hanif,RetailCo Medan Square,Medan,Sumatera Utara,Kurniasih Anindya,Wholesale,2023-05-28
INV000646,2024-04-01,2024-04-02,S005,C072,P016,5,199000,995000,80500.0,914500.0,u_fajar,RetailCo Denpasar Point,Denpasar,Bali,Iqbal Fauziah,Retail,2021-04-27
INV000647,2024-12-27,2024-12-28,S002,C016,P024,4,249000,996000,0.0,996000.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Teguh Wijaya,Retail,2021-07-26
INV000648,2024-02-21,2024-02-21,S005,C052,P011,9,299000,2691000,258900.0,2432100.0,u_andika,RetailCo Denpasar Point,Denpasar,Bali,Dewi Hidayat,Retail,2021-03-06
INV000649,2024-03-23,2024-03-24,S001,C012,P005,8,299000,2392000,200500.0,2191500.0,u_gita,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Citra Ramadhani,Online,2021-09-13
INV000650,2024-02-15,2024-02-15,S003,C029,P012,2,299000,598000,88900.0,509100.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Indra Fauziah,Wholesale,2021-07-06
INV000651,2024-07-15,2024-07-16,S005,C067,P010,10,99000,990000,227100.0,762900.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Kartika Kurniawan,Retail,2023-03-11
INV000652,2024-11-23,2024-11-24,S004,C002,P007,9,199000,1791000,320300.0,1470700.0,u_dwi,RetailCo Medan Square,Medan,Sumatera Utara,Putri Hidayat,Retail,2021-07-29
INV000653,2024-01-18,2024-01-20,S005,C067,P023,4,299000,1196000,97100.0,1098900.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Kartika Kurniawan,Retail,2023-03-11
INV000654,2024-12-11,2024-12-11,S003,C031,P021,1,149000,149000,3400.0,145600.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Dian Syahputra,Retail,2023-02-28
INV000655,2024-05-21,2024-05-22,S003,C051,P013,10,149000,1490000,417400.0,1072600.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Mega Hidayat,Retail,2021-05-26
INV000656,2024-12-26,2024-12-26,S001,C071,P010,9,299000,2691000,280300.0,2410700.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Vina Pratama,Retail,2023-09-04
INV000657,2024-06-26,2024-06-27,S002,C078,P007,8,249000,1992000,201100.0,1790900.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Vina Utomo,Retail,2022-10-06
INV000658,2024-05-13,2024-05-13,S004,C065,P004,9,99000,891000,87600.0,803400.0,u_eka,RetailCo Medan Square,Medan,Sumatera Utara,Putri Kusuma,Wholesale,2023-09-22
INV000659,2024-06-23,2024-06-23,S005,C033,P018,10,199000,1990000,226600.0,1763400.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Rizky Anindya,Retail,2021-08-23
INV000660,2024-07-12,2024-07-14,S004,C032,P025,6,249000,1494000,134300.0,1359700.0,u_hanif,RetailCo Medan Square,Medan,Sumatera Utara,Agus Syahputra,Wholesale,2023-12-20
INV000661,2024-10-27,2024-10-27,S004,C015,P009,2,249000,498000,29800.0,468200.0,u_dwi,RetailCo Medan Square,Medan,Sumatera Utara,Eka Pratama,Online,2022-04-12
INV000662,2024-12-12,2024-12-15,S002,C041,P014,6,299000,1794000,110700.0,1683300.0,u_andika,RetailCo Mall Bandung,Bandung,Jawa Barat,Budi Saputra,Wholesale,2022-09-22
INV000663,2024-12-24,2024-12-25,S002,C037,P003,7,349000,2443000,238700.0,2204300.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Iqbal Kusuma,Online,2021-08-06
INV000664,2024-02-08,2024-02-10,S002,C061,P011,6,149000,894000,55400.0,838600.0,u_eka,RetailCo Mall Bandung,Bandung,Jawa Barat,Kurnia Ramadhani,Retail,2023-05-15
INV000665,2024-04-03,2024-04-06,S002,C064,P024,4,149000,596000,29900.0,566100.0,u_dwi,RetailCo Mall Bandung,Bandung,Jawa Barat,Dewi Anindya,Retail,2021-07-11
INV000666,2024-05-15,2024-05-15,S002,C026,P008,10,199000,1990000,213800.0,1776200.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Joko Utomo,Retail,2022-05-21
INV000667,2024-02-24,2024-02-24,S001,C064,P020,1,299000,299000,24600.0,274400.0,u_andika,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Dewi Anindya,Retail,2021-07-11
INV000668,2024-09-03,2024-09-04,S005,C041,P016,10,199000,1990000,408500.0,1581500.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Budi Saputra,Wholesale,2022-09-22
INV000669,2024-04-03,2024-04-05,S003,C051,P008,10,149000,1490000,0.0,1490000.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Mega Hidayat,Retail,2021-05-26
INV000670,2024-09-26,2024-09-27,S004,C070,P002,9,199000,1791000,315900.0,1475100.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Teguh Putra,Retail,2021-05-05
INV000671,2024-12-17,2024-12-17,S004,C016,P023,9,249000,2241000,419600.0,1821400.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Teguh Wijaya,Retail,2021-07-26
INV000672,2024-12-18,2024-12-18,S001,C027,P013,10,99000,990000,0.0,990000.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Kurniasih Anindya,Wholesale,2023-05-28
INV000673,2024-07-04,2024-07-06,S003,C024,P018,5,149000,745000,56600.0,688400.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Nanda Permata,Online,2022-10-07
INV000674,2024-08-29,2024-08-31,S003,C047,P006,8,249000,1992000,147400.0,1844600.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Utami Kurniawan,Online,2023-02-04
INV000675,2024-08-02,2024-08-05,S003,C047,P013,5,249000,1245000,1800.0,1243200.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Utami Kurniawan,Online,2023-02-04
INV000676,2024-10-19,2024-10-19,S005,C030,P004,5,149000,745000,33900.0,711100.0,u_gita,RetailCo Denpasar Point,Denpasar,Bali,Dewi Saputra,Retail,2021-11-24
INV000677,2024-07-14,2024-07-14,S002,C020,P016,1,149000,149000,3300.0,145700.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Kurnia Hidayat,Retail,2023-08-05
INV000678,2024-09-12,2024-09-12,S005,C069,P024,6,249000,1494000,332700.0,1161300.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Kurniasih Pangestu,Retail,2022-01-24
INV000679,2024-05-08,2024-05-10,S005,C007,P013,2,349000,698000,115500.0,582500.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Oki Ramadhani,Online,2022-07-24
INV000680,2024-01-31,2024-01-31,S003,C061,P021,2,249000,498000,94100.0,403900.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Kurnia Ramadhani,Retail,2023-05-15
INV000681,2024-05-13,2024-05-14,S003,C072,P018,5,199000,995000,149800.0,845200.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Iqbal Fauziah,Retail,2021-04-27
INV000682,2024-07-29,2024-07-29,S003,C078,P007,10,299000,2990000,62700.0,2927300.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Vina Utomo,Retail,2022-10-06
INV000683,2024-05-25,2024-05-26,S003,C066,P016,8,99000,792000,50100.0,741900.0,u_gita,RetailCo Surabaya Center,Surabaya,Jawa Timur,Galih Putra,Wholesale,2021-05-01
INV000684,2024-11-10,2024-11-11,S004,C019,P006,6,249000,1494000,200600.0,1293400.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Sari Wijaya,Online,2021-12-17
INV000685,2024-02-06,2024-02-06,S002,C044,P008,6,199000,1194000,17300.0,1176700.0,u_eka,RetailCo Mall Bandung,Bandung,Jawa Barat,Indra Suryani,Online,2023-09-01
INV000686,2024-12-29,2024-12-30,S005,C051,P009,8,199000,1592000,238700.0,1353300.0,u_hanif,RetailCo Denpasar Point,Denpasar,Bali,Mega Hidayat,Retail,2021-05-26
INV000687,2024-07-30,2024-07-30,S002,C003,P005,4,349000,1396000,116100.0,1279900.0,u_eka,RetailCo Mall Bandung,Bandung,Jawa Barat,Kurnia Wijaya,Online,2023-05-15
INV000688,2024-12-24,2024-12-27,S001,C027,P006,7,99000,693000,51100.0,641900.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Kurniasih Anindya,Wholesale,2023-05-28
INV000689,2024-02-02,2024-02-03,S005,C007,P001,7,299000,2093000,313500.0,1779500.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Oki Ramadhani,Online,2022-07-24
INV000690,2024-02-23,2024-02-24,S005,C020,P003,7,199000,1393000,182600.0,1210400.0,u_dwi,RetailCo Denpasar Point,Denpasar,Bali,Kurnia Hidayat,Retail,2023-08-05
INV000691,2024-05-06,2024-05-09,S003,C057,P021,3,149000,447000,33400.0,413600.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Gita Mahendra,Wholesale,2023-05-18
INV000692,2024-01-15,2024-01-15,S003,C042,P016,8,299000,2392000,433300.0,1958700.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Putri Pratama,Retail,2021-06-11
INV000693,2024-10-07,2024-10-08,S002,C070,P006,10,299000,2990000,72700.0,2917300.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Teguh Putra,Retail,2021-05-05
INV000694,2024-11-19,2024-11-22,S005,C056,P017,9,199000,1791000,256300.0,1534700.0,u_fajar,RetailCo Denpasar Point,Denpasar,Bali,Galih Mahendra,Retail,2021-07-13
INV000695,2024-09-03,2024-09-05,S002,C012,P015,5,199000,995000,140800.0,854200.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Citra Ramadhani,Online,2021-09-13
INV000696,2024-05-13,2024-05-13,S003,C002,P001,9,149000,1341000,105000.0,1236000.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Putri Hidayat,Retail,2021-07-29
INV000697,2024-05-26,2024-05-27,S005,C002,P023,8,249000,1992000,244700.0,1747300.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Putri Hidayat,Retail,2021-07-29
INV000698,2024-01-05,2024-01-06,S003,C077,P008,1,299000,299000,3700.0,295300.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Cahya Permata,Online,2023-12-07
INV000699,2024-04-06,2024-04-07,S005,C056,P013,4,149000,596000,98200.0,497800.0,u_gita,RetailCo Denpasar Point,Denpasar,Bali,Galih Mahendra,Retail,2021-07-13
INV000700,2024-07-12,2024-07-12,S003,C011,P014,4,299000,1196000,104100.0,1091900.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Gita Wibowo,Wholesale,2022-06-26
